order_id,customer_id,customer_name,email,city,product,quantity,unit_price,order_date,payment_method,status
ORD003816,C0224,mahmoud ahmed,mahmoud.ahmed83@gmail.com,ALEXANDRIA,Cable,3,730.48,2026-02-19,Mobile Wallet,Cancelled
ORD009409,C0265,Hassan Farouk,hassan.farouk46@gmail.com,  Hurghada,Camera,6,4326.53,2026-01-26,Cash,Delivered
ORD007862,C0002,Rana Hassan,rana.hassan55@yahoo.com,giza,Laptop,3,1993.61,2026-07-16,Credit Card,Cancelled
ORD009592,C0463,Mohamed Salem,mohamed.salem90@yahoo.com, Fayoum ,Cable,9,3734.54,2026-02-20,Cash,Returned
ORD009187,C0499,Salma Salem,salma.salem14@gmail.com,Port Said,Charger,3,3505.77,2026-08-25,Credit Card,Pending
ORD003887,C0312,Tarek Rizk,tarek.rizk61@yahoo.com,  Tanta,Power Bank,8,4610.54,2026-03-04,Mobile Wallet,Cancelled
ORD008474,C0007,Salma Ahmed,salma.ahmed94@gmail.com,Mansoura,Camera,4,3475.02,2026-06-18,Cash,Cancelled
ORD006244,C0140,Fatma Rizk,fatma.rizk52@gmail.com, Damanhur ,Speaker,6,4698.84,2026-08-08,Credit Card,Returned
ORD000412,C0349,Salma  Ali ,salma.ali92@gmail.com,  Sharm El Sheikh,Smart Watch,6,835.13,2026-07-06,Cash,Delivered
ORD000614,C0328,Hassan  Kamal ,hassan.kamal91@gmail.com,hurghada,Monitor,5,3858.33,2026-06-27,Mobile Wallet,Cancelled
ORD003016,C0401, Khaled Sayed,khaled.sayed1@yahoo.com,Aswan,Keyboard,4,689.55,2026-04-19,Credit Card,Delivered
ORD005429,C0052,Youssef Farouk,youssef.farouk41@gmail.com,luxor,Screen Protector,4,2602.34,2026-03-22,Mobile Wallet,Delivered
ORD001431,C0493,Ali Salem,ali.salem4@gmail.com,  Ismailia,Laptop,8,,2026-01-06,Cash,Cancelled
ORD008919,C0377,Mahmoud  Saeed ,mahmoud.saeed23@gmail.com, Zagazig ,Case,4,4007.55,2026-05-12,Credit Card,Delivered
ORD007776,C0148,Mona  Osman ,mona.osman90@gmail.com,  Alexandria,Charger,6,2026.96,2026-04-20,Mobile Wallet,Returned
ORD005957,C0455,yasmin nasser,yasmin.nasser48@yahoo.com,fayoum,Mouse,8,1515.29,2026-07-28,Mobile Wallet,Cancelled
ORD006361,C0233,Sara Saeed,sara.saeed96@gmail.com,mansoura,Cable,10,2295.38,2026-01-14,Cash,Cancelled
ORD009405,C0427,Yasmin Kamal,yasmin.kamal18@gmail.com,HURGHADA,Tablet,8,3773.61,2026-05-01,Cash,Cancelled
ORD001418,C0382,Mona Hassan,mona.hassan87@gmail.com,Suez,Smartphone,4,132.11,2026-04-28,Cash,Cancelled
ORD005401,C0383, Mariam Kamal,mariam.kamal38@yahoo.com,Giza,Monitor,4,4882.01,2026-07-10,Cash,Returned
ORD000605,C0050, Salma Hassan,,DAMANHUR,Power Bank,9,3205.25,2026-08-05,Credit Card,Cancelled
ORD001273,C0316,Hassan Kamal,hassan.kamal94@gmail.com,Ismailia,Keyboard,2,1834.44,2026-08-25,Cash,Delivered
ORD004185,C0131,Mariam Saeed,mariam.saeed43@gmail.com, Ismailia ,Keyboard,2,3207.96,2026-07-27,Mobile Wallet,Delivered
ORD007705,C0107,sara salem,sara.salem18@gmail.com, Tanta ,Case,3,2966.04,2026-01-01,Cash,Delivered
ORD006832,C0374,dina ali,dina.ali89@yahoo.com,  Fayoum,Camera,2,2879.68,2026-03-12,Credit Card,Pending
ORD006960,C0033,Sara Mostafa,sara.mostafa76@gmail.com, Luxor ,Headphones,3,2336.14,2026-05-17,Cash,Cancelled
ORD000248,C0103, Salma Sayed,salma.sayed63@yahoo.com,Ismailia,Headphones,10,3586.2,2026-06-25,Credit Card,Pending
ORD004503,C0009,Youssef Mohamed,youssef.mohamed6@gmail.com,HURGHADA,Speaker,10,385.61,2026-07-03,Cash,Pending
ORD001983,C0340,Ali  Ali ,ali.ali91@yahoo.com,zagazig,Cable,4,399.1,2026-01-30,Cash,Pending
ORD009526,C0460,mariam ahmed,mariam.ahmed11@gmail.com,suez,Camera,10,3618.95,2026-07-16,Cash,Returned
ORD005555,C0158,Sara  Abdel ,sara.abdel53@gmail.com, Giza ,Speaker,1,1573.7,2026-02-16,Mobile Wallet,Pending
ORD000200,C0117, Sara Farouk,sara.farouk14@gmail.com, Hurghada ,Headphones,3,1095.39,2026-01-06,Mobile Wallet,Pending
ORD000486,C0035,Khaled Hassan,khaled.hassan31@yahoo.com,FAYOUM,Speaker,9,4745.58,2026-01-31,Cash,Cancelled
ORD006336,C0362,omar hassan,omar.hassan48@gmail.com, Sharm El Sheikh ,Headphones,6,847.07,2026-03-14,Credit Card,Delivered
ORD009182,C0075,Mohamed Hassan,mohamed.hassan56@gmail.com,Sharm El Sheikh,Mouse,1,3185.61,2026-07-30,Cash,Delivered
ORD000456,C0026,Rana Kamal,rana.kamal1@gmail.com,FAYOUM,Charger,7,4856.65,2026-07-12,Mobile Wallet,Delivered
ORD009996,C0388,Fatma  Saeed ,fatma.saeed92@gmail.com,MANSOURA,Mouse,3,3090.53,2026-05-25,Cash,Returned
ORD009004,C0160,rana ibrahim,rana.ibrahim12@gmail.com,sharm el sheikh,Smartphone,5,4427.97,2026-04-23,Cash,Returned
ORD006786,C0109,khaled kamal,khaled.kamal36@gmail.com, Suez ,Tablet,7,2571.11,2026-02-19,Credit Card,Cancelled
ORD001722,C0238,Rana Mostafa,rana.mostafa98@yahoo.com, Luxor ,Smart Watch,N/A,651.68,2026-05-06,Credit Card,Cancelled
ORD005370,C0188,Heba Sayed,heba.sayed19@yahoo.com,ASWAN,Mouse,2,683.02,2026-06-15,Credit Card,Delivered
ORD008695,C0379, Salma Abdel,salma.abdel32@yahoo.com, Hurghada ,Charger,8,2891.17,2026-03-27,Mobile Wallet,Delivered
ORD008342,C0348,ali abdel,ali.abdel62@gmail.com, Sharm El Sheikh ,Keyboard,3,1625.72,2026-08-15,Cash,Returned
ORD009841,C0049,Ali Ibrahim,ali.ibrahim11@gmail.com, Alexandria ,Charger,2,1362.35,2026-02-04,Credit Card,Cancelled
ORD007469,C0232,mariam ali,,Giza,Screen Protector,3,3647.78,2026-01-23,Cash,Cancelled
ORD006323,C0397,ali osman,ali.osman83@yahoo.com, Tanta ,Case,6,2320.8,2026-02-27,Credit Card,Cancelled
ORD000863,C0320,Salma  Saeed ,salma.saeed82@gmail.com,ALEXANDRIA,Case,5,1739.61,2026-08-24,Cash,Pending
ORD002095,C0283, Omar Ali,omar.ali89@gmail.com,tanta,Monitor,6,751.68,2026-08-01,Mobile Wallet,Returned
ORD000948,C0034,Ahmed Hassan,ahmed.hassan30@yahoo.com,  Cairo,Monitor,1,2067.09,2026-03-01,Cash,Cancelled
ORD002615,C0098, Omar Ali,omar.ali50@gmail.com,LUXOR,Screen Protector,2,675.16,2026-06-05,Cash,Delivered
ORD001445,C0428,Nour Rizk,nour.rizk41@gmail.com,sharm el sheikh,Camera,2,2195.63,2026-04-27,Mobile Wallet,Cancelled
ORD001281,C0218, Khaled Kamal,khaled.kamal77@yahoo.com, Mansoura ,Monitor,7,3028.63,2026-06-12,Credit Card,Pending
ORD003356,C0055,Fatma Hassan,fatma.hassan28@gmail.com,mansoura,Camera,2,1632.36,2026-08-27,Mobile Wallet,Delivered
ORD004378,C0435,Dina Saeed,dina.saeed68@yahoo.com,aswan,Screen Protector,8,1706.6,2026-04-25,Mobile Wallet,Cancelled
ORD003839,C0374,dina ali,dina.ali89@yahoo.com,  Fayoum,Smartphone,8,148.41,2026-03-04,Credit Card,Pending
ORD008306,C0101,Ahmed Rizk,ahmed.rizk49@gmail.com,Port Said,Tablet,2,3690.07,2026-01-28,Cash,Cancelled
ORD006248,C0296,Omar Ali,omar.ali37@gmail.com,Fayoum,Laptop,2,544.0,2026-07-12,Credit Card,Cancelled
ORD002303,C0200,Mariam Nasser,mariam.nasser35@gmail.com,ASWAN,Tablet,8,2344.34,2026-04-12,Mobile Wallet,Cancelled
ORD002005,C0115,Ali Ahmed,ali.ahmed75@yahoo.com,  Hurghada,Tablet,5,3203.61,2026-02-14,Credit Card,Cancelled
ORD003911,C0013,Amr  Saeed ,, Luxor ,Monitor,4,1534.46,2026-07-23,Credit Card,Returned
ORD008879,C0427,Yasmin Kamal,yasmin.kamal18@gmail.com,HURGHADA,Power Bank,9,4366.8,2026-01-17,Credit Card,Returned
ORD001006,C0336,mahmoud saeed,mahmoud.saeed74@yahoo.com,Sharm El Sheikh,Case,2,1725.0,2026-02-23,Credit Card,Returned
ORD003935,C0458,mahmoud rizk,mahmoud.rizk23@yahoo.com,GIZA,Camera,6,1812.27,2026-07-14,Cash,Pending
ORD003919,C0275,Mona Ahmed,mona.ahmed20@gmail.com,  Damanhur,Mouse,5,3338.97,2026-03-03,Cash,Delivered
ORD007418,C0419,Tarek Hassan,tarek.hassan18@gmail.com,  Sharm El Sheikh,Monitor,6,4488.88,2026-08-14,Cash,Returned
ORD003040,C0296,Omar Ali,omar.ali37@gmail.com,Fayoum,Cable,7,2982.5,2026-02-24,Mobile Wallet,Cancelled
ORD002133,C0411,Mahmoud Abdel,mahmoud.abdel88@yahoo.com,  Damanhur,Smart Watch,1,3372.65,2026-08-12,Cash,Pending
ORD004632,C0249,Mahmoud  Salem ,mahmoud.salem6@yahoo.com,ALEXANDRIA,Cable,N/A,1541.99,2026-05-05,Credit Card,Delivered
ORD002058,C0033,Sara Mostafa,sara.mostafa76@gmail.com, Luxor ,Monitor,6,4518.33,2026-01-16,Mobile Wallet,Returned
ORD006825,C0225,heba rizk,heba.rizk55@gmail.com,FAYOUM,Charger,3,442.83,2026-02-26,Mobile Wallet,Cancelled
ORD000230,C0162,rana abdel,rana.abdel7@yahoo.com,port said,Smartphone,8,3738.93,2026-01-05,Cash,Returned
ORD003112,C0047,Youssef Osman,youssef.osman8@gmail.com,ALEXANDRIA,Monitor,3,4790.18,2026-06-19,Cash,Cancelled
ORD009620,C0250,Ahmed  Mohamed ,ahmed.mohamed28@gmail.com,ASWAN,Smartphone,2,3531.14,2026-07-13,Cash,Cancelled
ORD006245,C0468,Ahmed Mohamed,ahmed.mohamed19@gmail.com,Suez,Speaker,9,2057.42,2026-02-19,Mobile Wallet,Delivered
ORD002621,C0134,yasmin osman,yasmin.osman36@gmail.com,ZAGAZIG,Cable,6,2832.1,2026-03-10,Credit Card,Pending
ORD003681,C0016,khaled mohamed,khaled.mohamed51@gmail.com, Ismailia ,Laptop,2,1483.48,2026-01-13,Mobile Wallet,Returned
ORD008545,C0420,Fatma Ali,fatma.ali51@gmail.com, Luxor ,Camera,1,2930.27,2026-01-23,Credit Card,Pending
ORD000210,C0077,Yasmin Ahmed,yasmin.ahmed91@gmail.com,zagazig,Smartphone,9,421.49,2026-07-05,Cash,Cancelled
ORD008687,C0266,Amr Abdel,amr.abdel8@gmail.com,hurghada,Smart Watch,4,4314.55,2026-01-29,Mobile Wallet,Returned
ORD006888,C0140,Fatma Rizk,fatma.rizk52@gmail.com, Damanhur ,Cable,9,4345.51,2026-05-20,Mobile Wallet,Returned
ORD003182,C0179,fatma nasser,fatma.nasser2@gmail.com,SUEZ,Power Bank,3,,2026-06-03,Mobile Wallet,Delivered
ORD007403,C0228,Tarek Farouk,tarek.farouk38@gmail.com,Ismailia,Laptop,10,1886.58,2026-06-15,Mobile Wallet,Delivered
ORD003945,C0270,omar ibrahim,omar.ibrahim14@gmail.com, Sharm El Sheikh ,Speaker,8,2968.74,2026-03-23,Cash,Delivered
ORD001729,C0471,Mahmoud  Osman ,mahmoud.osman7@yahoo.com,  Luxor,Screen Protector,9,2866.89,2026-01-11,Cash,Cancelled
ORD004338,C0023,Khaled  Hassan ,khaled.hassan56@yahoo.com,Cairo,Smartphone,4,4159.02,2026-06-20,Cash,Returned
ORD000338,C0383, Mariam Kamal,mariam.kamal38@yahoo.com,Giza,Headphones,8,3926.39,2026-02-11,Cash,Pending
ORD005246,C0287,Yasmin Mostafa,yasmin.mostafa57@gmail.com,hurghada,Laptop,3,3109.44,2026-06-04,Cash,Delivered
ORD004510,C0086, Sara Rizk,sara.rizk87@gmail.com,Luxor,Smart Watch,8,1531.2,2026-03-19,Cash,Delivered
ORD007538,C0385,Yasmin Mohamed,yasmin.mohamed35@gmail.com,  Aswan,Laptop,N/A,2136.47,2026-02-18,Mobile Wallet,Delivered
ORD004986,C0296,Omar Ali,omar.ali37@gmail.com,Fayoum,Tablet,5,4971.42,2026-05-24,Cash,Returned
ORD001227,C0010, Sara Rizk,sara.rizk13@gmail.com, Ismailia ,Camera,4,500.13,2026-01-14,Credit Card,Returned
ORD007146,C0249,Mahmoud  Salem ,mahmoud.salem6@yahoo.com,ALEXANDRIA,Laptop,5,4285.82,2026-07-20,Credit Card,Returned
ORD005525,C0061,hassan nasser,hassan.nasser33@gmail.com,alexandria,Tablet,3,971.77,2026-08-11,Mobile Wallet,Cancelled
ORD003818,C0175, Yasmin Osman,yasmin.osman74@gmail.com,SUEZ,Mouse,8,3745.29,2026-06-28,Credit Card,Delivered
ORD008949,C0033,Sara Mostafa,sara.mostafa76@gmail.com, Luxor ,Smartphone,9,4396.83,2026-03-24,Credit Card,Returned
ORD007050,C0442,Nour Osman,nour.osman91@yahoo.com,Aswan,Smart Watch,3,4545.6,2026-01-26,Mobile Wallet,Cancelled
ORD002112,C0082,Ali Farouk,ali.farouk39@gmail.com,Cairo,Screen Protector,4,3783.15,2026-03-07,Credit Card,Pending
ORD007186,C0102,mona kamal,mona.kamal54@gmail.com,  Zagazig,Tablet,N/A,2245.4,2026-06-05,Cash,Cancelled
ORD003001,C0205,Youssef  Saeed ,youssef.saeed14@gmail.com,Fayoum,Charger,6,2063.35,2026-02-19,Credit Card,Delivered
ORD004000,C0061,hassan nasser,,alexandria,Tablet,2,4896.28,2026-04-12,Cash,Cancelled
ORD001018,C0282,Mahmoud  Ibrahim ,mahmoud.ibrahim99@gmail.com, Port Said ,Smartphone,3,3770.53,2026-03-17,Credit Card,Cancelled
ORD008308,C0296,Omar Ali,omar.ali37@gmail.com,Fayoum,Smartphone,8,2996.41,2026-01-28,Mobile Wallet,Returned
ORD003622,C0433,Ali Kamal,ali.kamal61@yahoo.com, Luxor ,Charger,5,2876.46,2026-02-05,Cash,Returned
ORD006023,C0178,Mahmoud  Farouk ,mahmoud.farouk13@gmail.com,ismailia,Tablet,4,3001.23,2026-06-14,Mobile Wallet,Cancelled
ORD001929,C0430,Mona Ahmed,mona.ahmed72@gmail.com,TANTA,Monitor,N/A,2803.8,2026-05-26,Cash,Returned
ORD000351,C0258,mahmoud hassan,mahmoud.hassan40@gmail.com, Luxor ,Smart Watch,6,4737.73,2026-07-25,Mobile Wallet,Cancelled
ORD002202,C0105,ali rizk,ali.rizk17@gmail.com, Zagazig ,Case,8,2929.66,2026-02-14,Cash,Cancelled
ORD004355,C0220,Omar  Ibrahim ,omar.ibrahim31@gmail.com,CAIRO,Monitor,2,1219.82,2026-04-25,Mobile Wallet,Delivered
ORD001935,C0414,Amr  Salem ,amr.salem93@yahoo.com,ASWAN,Screen Protector,10,1177.73,2026-03-31,Mobile Wallet,Pending
ORD007182,C0369,Dina  Farouk ,dina.farouk93@gmail.com, Cairo ,Monitor,4,1567.13,2026-05-21,Mobile Wallet,Cancelled
ORD005021,C0035,Khaled Hassan,,FAYOUM,Case,5,4142.75,2026-02-03,Cash,Pending
ORD005305,C0089, Heba Saeed,heba.saeed19@gmail.com,Cairo,Case,8,4643.37,2026-03-26,Mobile Wallet,Cancelled
ORD000565,C0402,Amr  Kamal ,amr.kamal43@gmail.com, Damanhur ,Mouse,N/A,3947.27,2026-05-20,Mobile Wallet,Pending
ORD001583,C0115,Ali Ahmed,ali.ahmed75@yahoo.com,  Hurghada,Power Bank,3,1477.97,2026-08-23,Credit Card,Delivered
ORD003838,C0009,Youssef Mohamed,youssef.mohamed6@gmail.com,HURGHADA,Speaker,4,4190.66,2026-07-30,Credit Card,Delivered
ORD002176,C0244,Khaled  Ali ,khaled.ali40@gmail.com,DAMANHUR,Mouse,9,4600.41,2026-08-21,Cash,Delivered
ORD008310,C0121, Amr Osman,amr.osman56@yahoo.com,zagazig,Mouse,5,375.53,2026-06-14,Credit Card,Cancelled
ORD002541,C0008,Tarek Hassan,tarek.hassan38@gmail.com,port said,Screen Protector,3,3213.36,2026-08-13,Credit Card,Pending
ORD005198,C0170,Yasmin Sayed,,MANSOURA,Keyboard,6,1487.25,2026-04-16,Mobile Wallet,Pending
ORD002229,C0293,Amr  Sayed ,amr.sayed4@gmail.com,Suez,Keyboard,6,1935.81,2026-05-06,Credit Card,Returned
ORD001116,C0142,Nour Hassan,nour.hassan98@gmail.com, Luxor ,Smartphone,6,196.85,2026-03-02,Credit Card,Returned
ORD006381,C0166,Ali Ahmed,ali.ahmed2@gmail.com,giza,Screen Protector,3,2464.59,2026-03-15,Mobile Wallet,Pending
ORD002772,C0449, Youssef Rizk,youssef.rizk64@gmail.com, Sharm El Sheikh ,Mouse,3,4278.73,2026-02-17,Credit Card,Cancelled
ORD005838,C0283, Omar Ali,omar.ali89@gmail.com,tanta,Smartphone,8,3251.65,2026-01-26,Mobile Wallet,Cancelled
ORD007217,C0030,Ali Ahmed,ali.ahmed78@gmail.com,LUXOR,Screen Protector,3,2435.5,2026-06-03,Cash,Cancelled
ORD005557,C0300,Nour Saeed,nour.saeed59@yahoo.com, Fayoum ,Camera,1,480.8,2026-08-10,Mobile Wallet,Returned
ORD007773,C0435,Dina Saeed,dina.saeed68@yahoo.com,aswan,Smartphone,3,4326.98,2026-06-07,Cash,Cancelled
ORD000822,C0215, Sara Salem,sara.salem83@gmail.com,CAIRO,Tablet,7,3972.69,2026-01-08,Credit Card,Cancelled
ORD005571,C0387,Mohamed Salem,mohamed.salem29@gmail.com,alexandria,Smartphone,1,4643.09,2026-05-15,Credit Card,Returned
ORD002273,C0324,Youssef Ibrahim,,PORT SAID,Charger,6,2657.21,2026-06-20,Mobile Wallet,Cancelled
ORD005776,C0239,Dina Rizk,dina.rizk99@gmail.com,damanhur,Screen Protector,8,4263.13,2026-07-20,Cash,Delivered
ORD000082,C0078, Rana Salem,rana.salem47@gmail.com,SHARM EL SHEIKH,Laptop,7,168.36,2026-05-19,Credit Card,Delivered
ORD001324,C0437,Mariam Hassan,mariam.hassan93@gmail.com,alexandria,Smartphone,5,1910.32,2026-05-26,Credit Card,Delivered
ORD004202,C0346,Heba Sayed,, Hurghada ,Mouse,6,1021.57,2026-04-28,Mobile Wallet,Pending
ORD001615,C0467,Rana Farouk,rana.farouk23@gmail.com,Sharm El Sheikh,Keyboard,6,2096.31,2026-05-22,Mobile Wallet,Pending
ORD000832,C0066,Omar  Ibrahim ,omar.ibrahim47@gmail.com,Alexandria,Monitor,5,3751.73,2026-08-26,Credit Card,Cancelled
ORD005266,C0112, Ahmed Mohamed,ahmed.mohamed3@gmail.com,Aswan,Cable,8,343.36,2026-05-07,Cash,Cancelled
ORD005364,C0239,Dina Rizk,dina.rizk99@gmail.com,damanhur,Tablet,4,2511.6,2026-02-15,Cash,Cancelled
ORD002421,C0266,Amr Abdel,amr.abdel8@gmail.com,hurghada,Tablet,10,2239.62,2026-04-19,Mobile Wallet,Delivered
ORD004641,C0010, Sara Rizk,, Ismailia ,Smartphone,8,1772.28,2026-06-23,Cash,Delivered
ORD005448,C0199,mona mostafa,mona.mostafa23@yahoo.com,  Zagazig,Camera,6,4718.8,2026-04-20,Credit Card,Returned
ORD008278,C0284,amr ibrahim,amr.ibrahim47@gmail.com,Aswan,Headphones,4,2031.23,2026-03-17,Cash,Cancelled
ORD001650,C0135,Salma Ahmed,salma.ahmed25@yahoo.com,port said,Camera,2,677.19,2026-05-14,Mobile Wallet,Returned
ORD004239,C0208,Fatma Ali,fatma.ali5@gmail.com, Fayoum ,Case,8,2164.35,2026-06-26,Cash,Returned
ORD009239,C0359,mariam kamal,,alexandria,Camera,5,4219.75,2026-02-22,Mobile Wallet,Returned
ORD004813,C0457,Ahmed  Nasser ,ahmed.nasser69@gmail.com,CAIRO,Headphones,4,147.48,2026-05-04,Cash,Cancelled
ORD002759,C0030,Ali Ahmed,ali.ahmed78@gmail.com,LUXOR,Screen Protector,8,4973.69,2026-03-05,Mobile Wallet,Returned
ORD006995,C0206,Ahmed Farouk,ahmed.farouk42@gmail.com, Luxor ,Screen Protector,9,4316.24,2026-01-26,Credit Card,Delivered
ORD007432,C0415, Ahmed Osman,ahmed.osman75@yahoo.com,  Suez,Case,2,2988.89,2026-05-25,Credit Card,Cancelled
ORD007170,C0101,Ahmed Rizk,ahmed.rizk49@gmail.com,Port Said,Headphones,5,4132.9,2026-05-29,Cash,Pending
ORD004289,C0396,Mahmoud  Abdel ,mahmoud.abdel25@gmail.com,SHARM EL SHEIKH,Charger,4,4130.6,2026-07-12,Credit Card,Cancelled
ORD004013,C0274,Khaled  Hassan ,khaled.hassan13@gmail.com,  Port Said,Case,2,1443.16,2026-07-31,Mobile Wallet,Cancelled
ORD002603,C0092,amr ali,amr.ali86@gmail.com,damanhur,Speaker,3,1557.48,2026-06-07,Cash,Delivered
ORD000750,C0034,Ahmed Hassan,ahmed.hassan30@yahoo.com,  Cairo,Keyboard,4,1726.23,2026-06-02,Credit Card,Delivered
ORD005494,C0117, Sara Farouk,sara.farouk14@gmail.com, Hurghada ,Smartphone,4,2485.83,2026-08-29,Mobile Wallet,Delivered
ORD002374,C0130,Nour Ahmed,nour.ahmed48@gmail.com,ZAGAZIG,Laptop,7,2344.73,2026-01-16,Cash,Returned
ORD002443,C0256,Fatma Saeed,fatma.saeed42@yahoo.com, Ismailia ,Power Bank,4,2602.53,2026-04-07,Mobile Wallet,Pending
ORD004880,C0436,Hassan  Mohamed ,hassan.mohamed83@yahoo.com,ISMAILIA,Tablet,4,2916.62,2026-05-05,Mobile Wallet,Cancelled
ORD009500,C0377,Mahmoud  Saeed ,mahmoud.saeed23@gmail.com, Zagazig ,Camera,3,3462.14,2026-01-06,Credit Card,Delivered
ORD009921,C0338,Rana Salem,,mansoura,Mouse,9,4849.24,2026-07-03,Credit Card,Cancelled
ORD003435,C0383, Mariam Kamal,mariam.kamal38@yahoo.com,Giza,Smartphone,10,4122.05,2026-07-15,Mobile Wallet,Returned
ORD009162,C0260, Mahmoud Nasser,mahmoud.nasser45@gmail.com, Mansoura ,Smartphone,1,3112.3,2026-05-05,Cash,Cancelled
ORD007699,C0226,Amr Hassan,amr.hassan42@gmail.com, Alexandria ,Smart Watch,5,2729.57,2026-05-25,Cash,Pending
ORD009805,C0470,rana mostafa,rana.mostafa97@gmail.com,Giza,Smartphone,2,390.12,2026-02-04,Mobile Wallet,Pending
ORD004833,C0235,dina mostafa,dina.mostafa93@yahoo.com,hurghada,Mouse,2,1597.67,2026-03-16,Cash,Delivered
ORD007047,C0218, Khaled Kamal,khaled.kamal77@yahoo.com, Mansoura ,Tablet,8,3511.55,2026-03-08,Cash,Pending
ORD005762,C0127,Rana Ibrahim,rana.ibrahim25@yahoo.com,SUEZ,Cable,2,2466.22,2026-02-24,Credit Card,Cancelled
ORD009434,C0495,Heba  Ali ,heba.ali31@yahoo.com,  Mansoura,Charger,8,964.45,2026-06-21,Cash,Pending
ORD008119,C0399,ali farouk,ali.farouk55@gmail.com,giza,Headphones,9,1971.99,2026-01-27,Credit Card,Delivered
ORD009384,C0252,ali ali,ali.ali69@gmail.com,  Fayoum,Charger,10,4051.17,2026-07-25,Credit Card,Pending
ORD004631,C0275,Mona Ahmed,mona.ahmed20@gmail.com,  Damanhur,Keyboard,6,1780.11,2026-01-05,Mobile Wallet,Cancelled
ORD001140,C0160,rana ibrahim,rana.ibrahim12@gmail.com,sharm el sheikh,Laptop,10,2701.24,2026-08-05,Credit Card,Returned
ORD007939,C0461, Amr Farouk,amr.farouk90@yahoo.com,Giza,Case,7,2876.96,2026-02-13,Cash,Pending
ORD002232,C0434, Mona Rizk,mona.rizk60@gmail.com,damanhur,Laptop,7,1854.63,2026-07-14,Cash,Delivered
ORD002165,C0036, Yasmin Nasser,yasmin.nasser93@gmail.com, Damanhur ,Speaker,3,2342.74,2026-06-28,Mobile Wallet,Returned
ORD006815,C0320,Salma  Saeed ,salma.saeed82@gmail.com,ALEXANDRIA,Monitor,10,2163.98,2026-06-02,Cash,Cancelled
ORD002546,C0015,Tarek Ahmed,tarek.ahmed28@gmail.com,DAMANHUR,Keyboard,4,2883.51,2026-04-26,Mobile Wallet,Delivered
ORD007815,C0311,Yasmin Sayed,yasmin.sayed41@gmail.com,Zagazig,Monitor,6,1953.58,2026-03-30,Mobile Wallet,Returned
ORD002665,C0430,Mona Ahmed,mona.ahmed72@gmail.com,TANTA,Case,2,4061.8,2026-07-08,Mobile Wallet,Delivered
ORD001571,C0463,Mohamed Salem,mohamed.salem90@yahoo.com, Fayoum ,Mouse,6,680.89,2026-06-28,Mobile Wallet,Pending
ORD000173,C0239,Dina Rizk,dina.rizk99@gmail.com,damanhur,Smart Watch,9,4130.34,2026-04-12,Mobile Wallet,Delivered
ORD007453,C0279,Mahmoud Mostafa,mahmoud.mostafa47@gmail.com,LUXOR,Camera,1,4757.15,2026-07-01,Mobile Wallet,Delivered
ORD002088,C0377,Mahmoud  Saeed ,mahmoud.saeed23@gmail.com, Zagazig ,Power Bank,4,2641.34,2026-05-10,Credit Card,Pending
ORD003056,C0145, Yasmin Salem,yasmin.salem34@gmail.com,Tanta,Camera,8,4007.73,2026-03-14,Credit Card,Delivered
ORD004746,C0462,mohamed hassan,mohamed.hassan49@gmail.com,Fayoum,Power Bank,2,3126.09,2026-07-03,Credit Card,Returned
ORD007373,C0041,Dina  Ali ,dina.ali60@yahoo.com,  Alexandria,Smartphone,7,123.63,2026-05-11,Credit Card,Cancelled
ORD009522,C0022,Ahmed Salem,ahmed.salem88@gmail.com,  Aswan,Speaker,10,1213.43,2026-07-03,Credit Card,Returned
ORD007310,C0498,Rana  Ibrahim ,rana.ibrahim90@gmail.com, Zagazig ,Monitor,4,2673.08,2026-08-04,Mobile Wallet,Pending
ORD002886,C0049,Ali Ibrahim,, Alexandria ,Camera,1,754.5,2026-07-26,Credit Card,Returned
ORD001833,C0294, Mahmoud Mostafa,mahmoud.mostafa50@gmail.com,PORT SAID,Power Bank,8,3069.66,2026-02-18,Cash,Returned
ORD005322,C0025, Mahmoud Farouk,mahmoud.farouk20@gmail.com,Tanta,Power Bank,3,2102.05,2026-03-25,Credit Card,Cancelled
ORD006150,C0434, Mona Rizk,mona.rizk60@gmail.com,damanhur,Charger,9,4517.17,2026-08-24,Credit Card,Cancelled
ORD009314,C0035,Khaled Hassan,khaled.hassan31@yahoo.com,FAYOUM,Smartphone,2,4788.67,2026-06-10,Mobile Wallet,Returned
ORD003528,C0021,Tarek Saeed,tarek.saeed60@gmail.com,Damanhur,Tablet,6,4534.05,2026-07-26,Credit Card,Cancelled
ORD008551,C0447,Omar  Ibrahim ,omar.ibrahim71@gmail.com,  Damanhur,Camera,8,4416.11,2026-04-30,Credit Card,Pending
ORD003860,C0498,Rana  Ibrahim ,rana.ibrahim90@gmail.com, Zagazig ,Power Bank,7,204.08,2026-06-14,Credit Card,Returned
ORD005267,C0268,Amr Farouk,amr.farouk95@gmail.com,ISMAILIA,Screen Protector,1,3917.69,2026-05-29,Credit Card,Delivered
ORD000835,C0028,Youssef Hassan,youssef.hassan94@gmail.com, Alexandria ,Headphones,3,320.11,2026-02-16,Cash,Returned
ORD002487,C0060,Hassan Ahmed,hassan.ahmed27@gmail.com,luxor,Headphones,5,4486.98,2026-01-02,Mobile Wallet,Returned
